Price
91.0
91.0
90.0
79.0
88.0
39.9
40.21
40.88
90.6
86.44
88.36
102.0
85.28
85.16
88.04
99.1
76.34
59.7
76.75
57.02
62.1
25.2
33.04
30.1
28.0
24.64
55.57
119.0
77.38
63.54
28.14
54.63
74.56999
54.16
117.0
56.04
71.75
75.04
56.28
52.0
52.0
63.85
65.31999
94.57
90.35
66.62
71.81999
73.77
71.25
63.89
64.59
118.0
115.0
79.2
107.0
106.0
84.64
81.84
101.0
81.78
112.99999
101.0
82.89
78.56
82.54
78.20999
117.0
105.0
103.0
44.55
49.05
55.5
45.0
207.0
39.99
35.22
28.74
36.82
34.27
39.32
38.22
24.87
55.8
51.3
49.1
49.1
43.42
33.38
25.78
34.15
31.14
28.79
44.85
31.24
47.13
45.17
47.34
31.59
42.19
47.34
25.78
36.45
43.42
22.53
28.93
26.14
105.0
48.67
47.35
26.53
28.62
33.39
29.62
28.8
23.18
22.54
22.54
29.73
48.7
27.81
47.13
26.13
45.62
47.83
43.42
28.79
50.45
43.62
55.0
45.65
40.0
48.0
44.85
40.11999
45.2
42.92
47.3
49.75
49.05
42.22
39.95
47.0
35.79
33.72
29.22
28.44
29.01
28.2
44.58
34.83
36.99
39.06
28.89
34.29
41.64
33.84
29.35
40.97
32.02
28.67
34.11999
24.36
28.0
30.1
25.2
30.38
30.1
31.77
72.0
204.0
176.0
202.0
40.02
45.68
40.56
43.03
42.99
45.41
42.1
41.95
42.26
46.38
46.99
44.26
39.25
43.45
40.86999
40.76
40.72
46.14
40.54
35.0
41.65999
30.68
41.74
30.52
30.85
32.64
25.76
31.97
43.42
31.78
39.13
35.61999
42.92
28.99
29.25
29.84
38.09
66.98
49.58
49.58
48.78
48.78
48.98
48.98
50.78
50.78
45.0
30.1
24.36
28.0
33.88
25.2
30.38
24.64
45.0
49.28
41.47
72.11
59.1
74.23
92.27
72.63
64.94
84.58
90.94
78.47
65.20999
71.84
58.58
76.89
64.15
57.52
63.88
70.78
58.04
112.0
76.08
63.61
81.92
62.55
88.3
95.17
75.56
75.54
62.28
75.81
108.0
62.03
73.98
60.7
67.33
61.25
80.86
72.9
66.54
79.8
73.22
60.43
67.06
73.42
78.0
68.0
57.0
60.0
57.55
66.95
58.96
56.0
58.0
65.77
54.73
58.49
58.25
58.0
169.0
149.0
141.0
121.0
107.0
48.31
36.32
29.6
33.63
30.87
39.81
33.31
20.96
82.18
83.70999
80.39
58.68
60.21
71.94
75.81
81.37
280.0
130.0
28.0
140.0
109.0
299.0
283.0
235.0
231.0
214.0
78.3
59.68
60.85
54.39
67.62
54.88
54.78
74.38
67.91
59.97
66.54
59.87
70.06999
35.67
60.51
70.26
59.38
62.37
59.78
56.2
61.49
71.93
61.93
93.69
80.73
91.8
70.28
61.48
73.44
64.19
55.84
63.74
60.58
69.83
63.96
71.63
62.83
68.93
56.74
69.15
70.95999
73.89
62.16
74.12
56.06
61.93
56.51
355.0
113.99999
108.0
102.0
98.0
79.0
65.7
227.99999
212.0
72.0
65.0
62.0
47.32
47.5
44.98
48.7
46.42
49.12
53.98
43.18
30.1
24.36
28.0
33.88
25.2
108.0
88.68
113.99999
93.66
112.0
98.88
108.0
255.0
340.0
175.0
345.0
195.0
71.0
64.0
55.0
43.0
38.0
260.0
186.0
173.0
171.0
118.0
669.0
1706.0
1823.0
743.0
601.0
360.0
360.0
522.0
508.0
496.0
464.0
640.0
611.0
1986.0
534.0
2027.0
1700.0
1577.0
567.0
65.94
59.22
66.36
67.62
50.19
66.78
67.2
50.4
65.73
83.53
80.78
65.68
77.56999
72.52
69.70999
195.0
63.31
185.0
97.3
66.41
75.20999
111.0
142.0
57.39
105.0
66.67
191.0
71.77
68.31999
61.38
71.51
96.2
68.9
96.1
101.0
81.37
78.19
93.96
87.12
69.94
69.89
86.49
97.09
86.65
93.85
69.53
86.91
50.7
61.83
61.83
56.1
56.1
95.0
125.0
120.0
104.0
135.0
34.47
82.16
116.0
101.0
88.64
80.19
640.0
46.11
62.21
53.8
76.31999
66.12
54.43
180.0
62.0
359.0
249.0
269.0
194.0
80.0
274.0
150.0
60.0
90.0
69.0
69.5
67.11
42.09
54.78
32.67
111.0
67.31
63.85
108.0
92.78
98.59
148.0
74.0
72.0
45.0
45.53
215.0
213.0
162.0
160.0
160.0
45.18
288.0
285.0
112.99999
112.99999
95.16
101.0
73.31999
98.02
65.26
65.26
110.0
110.0
72.0
61.0
243.0
241.0
236.0
116.0
209.0
412.0
405.99999
384.0
338.0
329.0
257.0
92.78
72.0
281.0
215.0
136.0
113.99999
215.0
210.0
220.0
116.0
209.0
115.0
125.0
105.0
109.0
60.0
281.0
215.0
50.0
48.0
232.0
118.0
120.0
127.0
134.0
389.0
60.0
97.0
93.0
318.0
77.06
123.0
94.0
86.0
72.0
98.0
79.0
43.4
41.47
39.2
29.4
46.02
45.32
43.22
26.6
56.17
32.2
23.1
42.7
28.35
73.2
71.5
67.0
71.5
71.5
68.5
73.0
68.0
71.0
68.0
71.0
34.47
613.0
575.0
487.0
309.0
306.0
270.0
266.0
55.5
45.0
254.0
193.0
138.99999
296.0
195.0
75.0
339.0
254.0
174.0
118.0
100.0
218.0
99.0
57.19
143.0
54.8
45.56
46.16
48.96
46.56
57.19
91.0
84.0
71.0
61.0
231.0
137.0
110.0
103.0
95.0
400.0
250.0
200.0
177.0
144.0
370.0
310.0
73.0
55.0
72.23999
55.52
51.66
146.0
142.0
158.0
56.4
111.0
146.0
132.0
106.0
106.0
82.0
105.0
98.0
81.0
81.0
294.0
230.0
230.0
230.0
45.57
42.42
46.2
57.19
72.42
65.09
68.19
66.69
57.01
59.64
55.03
56.25
49.95
49.95
42.94
45.9
47.38
46.53
47.81
45.05
46.32
51.0
157.0
141.0
92.0
132.0
104.0
73.0
66.55
71.0
67.0
71.0
71.0
67.98999
72.98
320.0
41.6
52.28
43.73
53.06
44.31
148.0
75.0
145.0
141.0
102.0
690.0
64.17
45.69
64.59999
66.56999
65.23
62.3
49.72
47.85
67.2
137.0
92.4
71.8
39.4
68.78
45.99
150.0
65.33
56.74
74.67
110.0
38.0
35.72
38.76
40.99
110.0
33.04
30.38
24.64
188.0
150.0
580.99999
56.0
54.51
53.8
53.56
53.8
44.4
44.4
45.0
53.22
53.8
53.22
55.3
51.48
52.0
53.81
51.48
44.33
127.0
355.0
500.0
227.99999
212.0
29.2
21.57
352.0
95.0
68.0
67.98
61.72
53.41
49.38
36.19
33.72999
86.73
74.56
66.87
64.48
94.58
40.0
107.0
186.0
84.34
85.09
54.26
84.0
162.0
232.0
135.0
118.0
150.0
171.0
260.0
137.99999
111.0
171.0
91.0
200.0
45.05
50.32
39.27
43.69
51.51
43.52
43.86
40.46
43.69
106.0
98.0
88.63
137.99999
85.0
90.5
70.0
90.5
66.98999
54.99
90.0
68.0
84.99
64.98999
68.0
78.0
78.0
78.0
225.0
240.0
172.0
225.0
90.0
61.33
64.16
61.33
43.06
64.16
48.72
43.06
50.02
48.72
50.02
73.51
73.51
46.11
46.11
69.38
69.38
59.72
51.0
46.0
120.0
122.0
102.0
124.0
95.95
119.0
50.5
37.35
51.8
37.0
37.35
50.5
40.99
37.35
37.35
37.35
37.34
40.99
40.99
48.0
65.14
44.4
50.0
52.02
44.4
53.8
57.39
64.26
58.0
51.48
60.28
54.51
44.0
53.8
57.39
64.26
58.0
51.48
60.28
44.4
64.0
53.8
44.4
56.0
64.66
53.22
57.39
52.57
54.51
64.66
64.13
51.48
64.0
44.4
50.0
52.02
44.4
44.0
53.22
57.39
52.57
54.51
64.66
51.48
64.0
51.48
64.66
64.13
50.4
54.85
64.26
44.4
64.59999
44.0
51.48
65.14
64.0
64.0
44.4
44.4
59.59
50.4
44.4
60.28
64.0
53.8
50.23
50.23
54.0
51.48
54.0
44.4
47.84
48.0
44.4
38.97999
37.61999
41.1
40.0
39.58
37.35
40.79999
40.79999
39.29
38.2
42.2
40.2
50.77
45.0
44.0
152.0
256.0
200.99999
119.0
121.0
123.0
123.0
41.0
68.3
67.5
68.0
38.4
38.0
40.0
38.47999
38.35
38.25
38.65
39.0
41.0
40.0
41.0
53.0
41.0
53.0
53.0
41.0
53.0
41.0
84.5
79.95
88.74
77.67
84.5
138.99999
200.99999
157.0
157.0
98.0
76.5
72.0
102.0
128.0
126.0
136.0
126.0
126.0
124.0
109.0
140.0
109.0
47.51
45.65
92.22
88.74
84.5
138.99999
155.0
90.0
138.99999
76.0
73.0
74.5
73.0
70.0
79.5
83.5
82.5
80.5
78.0
78.0
78.0
74.5
41.0
53.0
40.0
41.0
41.0
41.0
41.0
42.0
37.35
37.35
37.35
50.5
51.0
40.0
42.0
50.75
39.75
40.0
41.0
41.0
51.0
41.0
41.0
41.0
53.0
53.0
157.0
28.76
26.2
36.68
41.0
53.0
53.0
157.0
28.76
26.2
36.68
48.61
48.8
49.0
59.33
56.44
119.0
118.0
122.0
121.0
125.0
121.0
123.0
115.0
119.0
48.54
48.15
50.5
46.19
47.85
449.0
434.0
403.0
49.72
47.37
82.18
83.70999
80.39
58.68
60.21
71.94
75.81
81.37
193.0
309.0
175.0
250.0
55.0
76.31999
66.12
54.43
53.39
52.53
80.88
70.73
63.95
72.72
71.09
72.93
76.55
68.08
116.0
117.0
117.0
112.0
115.0
110.0
88.0
154.0
79.0
165.0
30.24
52.5
51.45
49.98
50.4
46.2
34.2
28.2
39.6
34.79999
28.8
31.8
51.0
88.0
154.0
110.0
52.5
82.3
54.0
54.0
85.0
86.0
262.0
362.0
375.0
317.0
284.0
293.0
99.99
255.0
340.0
175.0
345.0
195.0
88.0
154.0
110.0
92.77
116.0
109.0
105.0
98.59
45.5
404.0
331.0
401.99999
416.0
336.0
320.0
48.0
135.0
687.0
43.59
85.7
235.0
99.0
461.0
50.55
68.19
38.72999
83.70999
80.39
58.68
60.21
71.94
75.81
81.37
66.12
54.43
76.31999
43.71
43.71
48.88
45.82
43.71
48.88
45.82
48.31
48.45
48.55
52.0
41.63
49.5
47.38
66.55
74.76
97.62
97.85
179.0
160.0
160.0
160.0
165.0
280.0
185.0
89.0
60.61
74.08
60.83
59.49
56.57
55.0
58.37
501.0
501.0
46.0
45.0
51.5
62.33
101.0
35.0
116.0
687.0
93.35
80.01
96.58
35.0
116.0
113.99999
110.0
115.0
117.0
108.0
112.0
59.0
85.0
236.0
38.0
45.0
46.0
45.5
51.5
47.0
45.6
46.35
106.0
465.0
60.0
305.0
360.0
225.99999
157.0
138.99999
83.65
78.31999
77.67
91.74
86.62
91.0
91.0
78.31999
88.74
84.92
77.67
147.0
84.35
83.65
78.31999
84.35
83.65
88.74
83.65
84.92
77.67
138.99999
138.99999
138.99999
138.99999
138.99999
138.99999
108.0
108.0
79.0
79.0
137.99999
94.36
87.0
64.0
92.0
70.0
277.99999
229.0
450.0
308.0
457.0
364.0
79.0
1134.0
106.0
106.0
92.0
87.0
101.0
85.7
87.0
80.25
43.0
113.99999
63.0
103.0
115.0
79.0
87.0
101.0
108.0
94.46
117.0
83.06999
48.83
115.0
83.78
59.51
55.0
53.5
82.05
29.5
76.0
22.34
55.21
63.21
34.04
116.0
65.36
242.0
81.62
61.9
96.13
75.42
63.38
27.24
55.0
53.5
82.05
29.5
76.0
22.34
55.21
63.21
34.04
116.0
65.36
242.0
81.62
61.9
96.13
75.42
63.38
27.24
33.88
31.75
40.65999
65.0
55.0
35.0
170.0
24.99
41.65999
48.75
34.42
41.65
52.98
51.84
100.0
62.25
55.99
29.6
72.0
350.0
49.98
65.0
86.75
62.59
34.0
120.0
59.99
104.0
80.0
50.03
41.92
55.0
91.1
33.77
59.78
60.0
120.0
90.86
95.0
55.0
200.0
175.0
68.0
64.63
64.09999
50.0
52.61
64.09999
30.0
430.0
41.53
132.0
38.5
193.0
90.0
30.72
48.0
25.0
41.0
30.32
97.46
62.03
35.0
79.36
40.0
28.0
430.99999
100.0
90.0
38.81
33.0
117.0
136.0
70.0
27.71
26.99
50.22
26.57
38.88
27.29
81.08
33.06
82.48999
64.47
85.25
64.28
168.0
97.99
81.36
98.31
113.99999
98.18
84.62
122.0
165.0
33.72999
165.0
163.99999
100.0
39.9
72.95999
63.6
85.07
55.0
75.5
57.35
55.6
77.0
55.8
55.2
23.97
60.25
57.68
45.47
52.08
72.8
64.95
67.91
72.89
76.42
46.41
49.07
46.85
44.98
48.12
110.0
115.0
100.0
100.0
110.0
105.0
104.0
120.0
115.0
104.0
104.0
108.0
65.04
86.46
64.52
84.94
64.41
64.62
64.56999
84.21
63.42
27.66
93.57
84.31
102.0
84.73
63.0
86.57
82.37
81.31
30.13
30.24
72.01
69.09
86.8
81.58
79.56999
29.71
67.62
72.18
29.82
82.05
89.2
68.34999
85.56
29.61
115.0
115.0
41.4
42.84
42.75
40.09
43.02
40.77
44.41
44.68
41.71
42.39
41.89
38.92
150.0
273.0
77.84999
78.41
56.63
62.24
62.19
62.14
57.78
62.0
61.95
56.48
62.45
58.16
61.41
60.03
59.93
56.82
56.78
67.76
68.53
75.27
66.62
103.0
60.83
102.0
115.0
85.63
32.11999
89.81
32.89
54.61
75.42
52.26
66.29
55.8
52.95
58.89
61.23
65.52
77.8
65.84
71.63
59.34
102.0
74.15
67.58
96.12
72.52
75.25
66.67
66.61
103.0
101.0
69.34
69.67
69.67
65.06999
65.06999
25.29
25.42
34.04999
33.97
25.25
33.92
27.25
33.27
27.1
25.67
34.18
27.08
25.5
34.27
22.59
20.14
27.72
31.83
27.88
20.02
27.68
27.65
32.42
24.56
24.49
24.45
24.76
20.61
24.25
31.99
20.5
24.41
57.12
47.76
76.2
55.8
53.82
133.0
95.0
137.0
63.33
40.65999
45.13
27.43
20.89999
335.0
216.0
24.99
28.27
46.84
42.04
59.08
25.0
27.5
46.84
48.43
43.98
34.42
34.42
35.54999
35.54999
35.54999
34.42
36.27
36.27
36.75
52.43
61.81
31.59
59.93
81.31
69.55
52.05
54.6
46.17
62.4
115.0
80.0
34.79999
38.68
36.28
36.76
50.0
50.15
58.05
44.9
55.99
174.0
25.0
24.75
24.8
53.0
25.2
26.75
24.75
34.43
20.03
33.47
27.31
37.0
50.0
120.0
100.0
85.0
57.5
53.5
24.75
24.8
24.95
42.0
42.3
25.0
24.75
24.75
24.8
24.95
42.0
42.3
22.95
37.01
25.25
24.5
24.6
43.0
42.0
42.5
43.5
24.0
24.5
24.9
24.0
24.85
24.75
25.0
24.75
27.0
25.0
24.75
24.75
26.5
26.75
48.41
46.88
60.54
57.58
59.37
61.17
58.16
49.04
46.65
44.81
64.61
63.96
64.61
66.36
62.59
62.59
63.96
63.89
63.96
54.0
50.5
38.0
40.2
47.5
44.55
30.2
42.85
38.65
50.25
42.5
50.7
58.5
30.0
35.1
36.27
35.1
27.5
28.5
66.0
69.48
64.61
63.89
63.96
64.61
64.61
64.61
63.89
63.89
63.96
64.61
34.0
48.31
95.48
63.96
91.58
63.89
68.31
66.36
64.61
65.65
82.22
69.48
62.59
32.29
40.0
82.22
63.89
63.96
69.48
91.58
63.96
63.89
95.48
63.89
63.96
95.48
65.65
91.58
62.59
66.36
64.61
91.58
95.48
82.22
91.58
95.48
82.22
70.52
83.53
72.52
113.99999
80.37
88.81
99.56
95.5
93.87
94.0
65.0
35.81
71.5
57.93
39.81
35.81
71.5
57.93
39.81
41.65
41.65
33.21
33.21
69.48999
69.12
67.65
49.39
108.0
84.94
101.0
27.24
45.99
61.36
43.94
57.08
62.01
55.02
44.51
59.95
96.62
90.75
96.87
95.0
95.0
101.0
101.0
92.0
92.0
475.0
210.0
294.0
220.0
336.0
220.0
285.0
210.0
155.0
64.0
375.0
650.0
650.0
29.79
29.5
280.0
30.11
75.0
450.0
549.0
555.99999
469.0
325.0
40.63
33.65
32.89
31.17
590.0
590.0
72.0
64.0
66.0
39.31
47.3
55.29
37.32
40.33
39.31
25.35
32.64
33.47
39.72999
29.82
38.69
25.35
58.62
29.82
37.32
40.33
39.31
32.64
73.67
242.0
65.89
561.0
526.0
757.0
484.0
1047.0
516.0
473.0
87.92
88.36
69.95999
91.19
69.77
190.0
104.0
87.21
104.0
132.0
104.0
90.55
137.99999
186.0
185.0
106.0
72.13
97.41
246.0
233.0
178.0
227.99999
252.99999
160.0
160.0
178.0
207.0
200.0
179.0
158.0
200.0
158.0
156.0
170.0
170.0
202.99999
204.0
249.0
32.02
32.02
32.02
89.0
54.0
51.0
65.0
32.02
33.77
38.85
40.0
40.0
40.0
40.0
40.0
40.0
40.0
33.22
30.65
28.08
32.76
29.09
30.49
28.58
82.16
67.04
92.76
101.0
137.0
169.0
106.0
71.13
86.04
97.59
92.29
121.0
116.0
102.0
97.42
117.0
78.67
87.67
85.89
300.0
300.0
65.0
40.0
90.0
40.0
75.0
63.96
63.89
63.89
68.31
64.61
66.36
62.59
63.89
65.65
69.48
64.61
63.96
66.36
64.61
63.89
75.69
27.25
27.25
35.0
76.0
59.78
59.0
46.0
57.0
57.0
42.0
58.61
61.38
64.76
37.43
28.5
31.73
37.43
47.08
30.94
39.56
28.8
37.43
39.56
27.43
33.63
24.71
28.5
31.73
31.95
39.56
49.88
20.89999
32.5
33.0
82.14
38.93
107.0
64.34
46.23
45.13
47.33
47.33
47.33
45.13
65.0
65.0
65.0
40.11999
56.47
45.45
38.79
38.79
24.16
22.5
25.84
39.34
96.43
66.18
98.61
75.3
81.61
100.0
76.52
99.25
76.41
79.97
80.79
74.83
76.64
76.58
80.79
40.0
28.9
20.75
77.0
52.56
47.9
78.0
41.88
40.0
125.0
90.86
80.43
80.43
74.76
74.76
65.93
45.19
38.1
36.15999
32.77
52.44
45.63
42.78
38.75
34.79999
154.0
58.7
51.4
47.84
45.2
40.84
22.73
90.86
80.43
80.43
74.76
74.76
65.93
45.19
38.1
36.15999
32.77
52.44
45.63
42.78
38.75
34.79999
74.5
71.3
60.88
52.0
40.0
45.0
50.0
63.36
63.36
53.8
24.28
46.28
40.69
37.89
50.9
49.55
63.95
65.3
51.5
68.04
71.16
67.0
60.1
55.25
53.4
53.48
53.48
49.84
52.44
48.36
51.26
91.98
41.72
46.13
49.5
60.1
55.25
53.4
91.98
41.72
46.13
49.5
54.45
41.74
46.89
60.76
42.57
43.56
44.88
55.44
40.7
38.28
39.53
47.18
51.16
41.4
41.76
42.9
38.89
71.3
48.0
48.0
44.0
33.67
43.0
32.2
59.21
54.6
42.99
54.6
44.72
48.5
51.81
43.72
40.86999
60.33
50.36
49.28
38.0
46.78
69.63
51.97
60.5
41.08
61.75
51.97
37.79999
40.86999
60.33
41.08
38.0
37.19
28.5
61.75
57.0
52.25
46.78
44.79
41.08
42.18
61.75
46.78
195.0
45.0
63.0
50.0
40.0
40.0
40.0
45.0
40.0
62.4
40.4
40.0
33.4
190.0
56.1
46.53
49.69
45.83
63.21
59.99
60.04
48.85
45.58
46.67
59.15
48.6
59.25
46.92
62.71
85.0
50.0
650.0
516.0
330.0
36.0
549.0
57.0
25.0
110.0
44.0
32.0
80.0
61.51
55.97
55.87
52.46
52.08
52.7
48.01
49.43
51.99
50.66
51.75
48.53
49.24
51.84
49.62
60.83
102.0
115.0
85.63
32.11999
89.81
32.89
72.52
72.8
44.6
36.6
38.85
38.85
32.02
54.61
40.0
40.0
40.0
43.0
39.0
43.0
39.6
43.0
49.42
44.26
57.86
22.79
65.86
43.22
49.14
42.26
23.11
62.66
86.75
86.75
86.75
86.75
86.75
86.75
86.75
86.75
86.75
245.0
62.17
86.75
86.75
86.75
86.75
86.75
86.75
86.75
86.75
86.75
86.75
86.75
230.0
53.16
45.34
44.03
75.41
64.76
50.88
46.79
75.41
64.76
50.88
46.79
61.4
53.49
50.1
47.53
40.49
31.04
64.75
53.49
50.1
47.53
40.49
31.04
64.75
59.33
54.99
48.1
43.47
41.2
24.74
64.25
58.0
52.03
47.08
53.18
29.75
23.43
38.88
38.88
44.26
43.22
42.26
23.11
62.66
57.86
22.79
65.86
49.14
31.6
65.8
33.15999
70.0
48.4
41.4
105.0
33.0
62.3
32.47
33.15999
70.0
33.0
62.3
42.7
29.6
52.0
66.84999
53.45
50.0
51.45
48.62
39.93
45.81
45.0
57.98
62.24
48.93
53.92
33.0
62.3
48.4
41.4
100.0
42.7
57.0
31.0
51.16
69.69
64.8
44.35
65.70999
56.4
29.52
52.0
30.0
23.0
39.46
35.1
55.99
55.0
57.75
60.5
26.0
132.0
75.0
100.0
80.0
36.45
52.21
63.0
49.94
86.75
45.1
29.76
28.5
63.43
55.19
27.77
27.03
56.3
27.4
55.42
47.93
27.63
57.56
27.26
110.0
55.0
112.99999
72.0
52.0
72.0
176.0
115.0
82.0
80.0
70.0
136.0
104.0
105.0
57.0
50.0
90.0
65.0
90.0
70.0
54.0
54.0
54.0
54.0
56.98
57.0
58.0
54.0
54.0
54.5
57.0
77.0
32.7
27.6
163.99999
140.0
140.0
90.0
60.0
103.0
103.0
87.0
78.0
170.0
105.0
115.0
170.0
77.0
100.0
110.0
300.0
75.0
81.0
53.0
48.0
33.0
150.0
135.0
115.0
115.0
130.0
103.0
79.0
112.99999
33.86999
31.92
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
45.0
40.0
99.0
66.0
66.0
63.0
59.0
27.25
27.25
27.25
27.25
27.25
27.25
27.25
1900.0
1500.0
900.0
900.0
48.0
48.0
43.0
48.0
48.0
48.0
48.0
48.0
48.0
1270.0
575.0
230.0
115.0
45.0
45.0
42.0
34.0
32.0
29.0
63.0
59.0
85.0
320.0
156.0
112.0
112.0
77.0
31.0
31.0
25.0
30.69
25.0
30.69
25.0
67.5
63.5
63.0
66.0
34.09
32.42
59.0
59.0
31.27
66.0
65.0
65.0
30.5
76.5
76.5
76.5
77.0
77.33
65.5
66.0
64.5
59.0
59.0
31.27
30.21
35.47
35.78
36.67
36.45
165.0
70.0
110.0
150.0
57.6
36.81
36.81
40.06
44.16
38.11
33.81
37.97999
35.72999
61.76
42.65
34.51
46.03
44.4
45.69
41.76
42.07
43.04
34.27
42.89
108.0
100.0
125.0
90.0
340.0
190.0
132.0
157.0
50.11
44.49
54.4
57.47
46.74
46.74
47.71
61.93
64.13
44.25
47.31
47.31
45.4
45.4
44.08
44.08
43.33
41.86
44.2
40.32
45.12
49.3
38.35
45.4
45.4
44.08
44.08
43.33
41.86
44.2
40.32
45.12
49.3
46.4
42.68
42.68
48.73
66.29
80.0
45.0
275.0
275.0
88.0
94.0
85.0
315.0
95.0
50.54
34.95
41.44
41.44
38.34
42.96
45.36
45.36
44.16
37.44
39.24
34.29999
39.43
43.91
43.91
165.0
30.27
49.5
42.76
58.19
66.48999
38.38
34.94
41.08
39.36999
56.49
40.88
36.53
37.84
49.5
42.76
58.19
66.48999
38.38
33.81
30.72
30.32
34.64
34.29999
39.71
58.68
55.8
55.8
42.06
38.14
44.73
44.73
42.95
41.52
40.46
46.6
79.03
29.5
29.5
26.5
33.90999
33.6
29.15
30.89
58.23
53.28
68.43
45.64
46.69
47.58
66.45999
58.25
84.0
63.12
22.46
33.63
45.05
115.0
95.1
66.11
103.0
20.91
76.3
77.7
62.37
61.0
77.09999
20.0
516.0
616.0
544.0
611.0
596.0
528.0
50.14
41.09
41.02
50.21
47.68
47.98
47.87
48.06
42.83
43.36
45.21
82.27
33.06
82.70999
65.67
85.48
65.48
169.0
98.26
81.58
98.57
115.0
98.45
122.0
166.0
33.72999
165.0
163.99999
100.0
39.92
234.0
179.0
209.0
62.0
181.0
64.0
161.0
167.0
134.0
126.0
24.96
33.0
48.72
227.99999
227.99999
227.0
227.0
40.04999
41.25
34.2
27.63
33.22
53.66
56.15
40.36999
36.81
34.79999
33.81
43.38
56.91
279.0
275.99999
275.99999
277.99999
277.99999
73.0
70.0
70.0
45.0
63.25
64.93
64.93
71.73999
71.48
237.0
231.0
190.0
83.03
136.0
97.97
55.57
129.0
113.99999
96.91
65.36
65.36
56.97
43.86
35.0
60.66
60.66
59.32
46.64
46.64
41.52
40.85
45.0
243.0
255.0
88.77
83.18
79.66
117.0
109.0
95.49
95.49
79.41
93.29
93.29
136.0
97.97
63.25
69.56999
64.93
64.93
97.59
71.13
35.84
34.29999
74.5
73.06
53.28
23.85
41.85
95.0
50.0
46.47
76.45
48.51
40.0
44.33
58.14
37.76
34.5
45.97
39.0
35.89
63.0
70.0
62.28
49.32
34.90999
32.85
63.92
46.67
36.97999
29.15
63.05
52.9
52.9
78.54
52.2
54.0
51.3
48.12
41.15
107.0
107.0
120.0
30.41
44.98
48.59
80.45
80.12
62.04
71.73999
58.46
94.25
55.5
49.0
175.0
48.87
142.0
82.5
165.0
64.8
63.9
49.0
750.0
42.17
82.5
82.5
36.15
49.0
90.0
245.0
225.0
210.0
265.0
400.0
94.0
260.0
52.21
38.22
44.0
32.0
265.0
117.0
64.8
63.9
49.0
750.0
42.17
82.5
82.5
63.9
64.8
37.95
50.0
64.8
110.0
138.99999
157.0
46.36
65.09999
82.8
75.0
49.0
36.15
49.0
90.0
245.0
225.0
210.0
265.0
400.0
94.0
260.0
52.21
38.22
44.0
32.0
265.0
117.0
